case,variant,estimator,before,after,Ncommon_output,Nadded_output,Nlost_output,own_delta_MAE_bpm,common_delta_MAE_bpm,own_delta_RMSE_bpm,common_delta_RMSE_bpm,own_delta_Bias_bpm,common_delta_Bias_bpm,own_delta_P5_valid_pct,common_delta_P5_valid_pct,own_delta_R5_all_reference_pct,common_delta_R5_all_reference_pct,own_delta_C_out_pct,common_delta_C_out_pct
data1,pos,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap10,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,bounded_tracking_gap15,guarded_fusion_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,guarded_fusion_gap10,guarded_fusion_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,guarded_fusion_gap10,guarded_fusion_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,local_peak,trimmed_gap10,trimmed_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,offline_ridge,trimmed_gap10,trimmed_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,local_peak,trimmed_gap10,bounded_tracking_gap10,38,0,0,13.852631578947364,13.852631578947364,11.52369831324345,11.52369831324345,-4.763157894736841,-4.763157894736841,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,offline_ridge,trimmed_gap10,bounded_tracking_gap10,38,0,0,14.763157894736844,14.763157894736844,19.515116376693157,19.515116376693157,-14.763157894736844,-14.763157894736844,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,local_peak,trimmed_gap10,bounded_tracking_gap15,38,0,0,13.852631578947364,13.852631578947364,11.52369831324345,11.52369831324345,-4.763157894736841,-4.763157894736841,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,offline_ridge,trimmed_gap10,bounded_tracking_gap15,38,0,0,14.763157894736844,14.763157894736844,19.515116376693157,19.515116376693157,-14.763157894736844,-14.763157894736844,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,local_peak,trimmed_gap10,guarded_fusion_gap10,38,0,0,13.852631578947364,13.852631578947364,11.52369831324345,11.52369831324345,-4.763157894736841,-4.763157894736841,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,offline_ridge,trimmed_gap10,guarded_fusion_gap10,38,0,0,14.763157894736844,14.763157894736844,19.515116376693157,19.515116376693157,-14.763157894736844,-14.763157894736844,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,local_peak,trimmed_gap10,guarded_fusion_gap15,38,0,0,13.852631578947364,13.852631578947364,11.52369831324345,11.52369831324345,-4.763157894736841,-4.763157894736841,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,offline_ridge,trimmed_gap10,guarded_fusion_gap15,38,0,0,14.763157894736844,14.763157894736844,19.515116376693157,19.515116376693157,-14.763157894736844,-14.763157894736844,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,local_peak,trimmed_gap15,bounded_tracking_gap10,38,0,0,13.852631578947364,13.852631578947364,11.52369831324345,11.52369831324345,-4.763157894736841,-4.763157894736841,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,offline_ridge,trimmed_gap15,bounded_tracking_gap10,38,0,0,14.763157894736844,14.763157894736844,19.515116376693157,19.515116376693157,-14.763157894736844,-14.763157894736844,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,local_peak,trimmed_gap15,bounded_tracking_gap15,38,0,0,13.852631578947364,13.852631578947364,11.52369831324345,11.52369831324345,-4.763157894736841,-4.763157894736841,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,offline_ridge,trimmed_gap15,bounded_tracking_gap15,38,0,0,14.763157894736844,14.763157894736844,19.515116376693157,19.515116376693157,-14.763157894736844,-14.763157894736844,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,local_peak,trimmed_gap15,guarded_fusion_gap10,38,0,0,13.852631578947364,13.852631578947364,11.52369831324345,11.52369831324345,-4.763157894736841,-4.763157894736841,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,offline_ridge,trimmed_gap15,guarded_fusion_gap10,38,0,0,14.763157894736844,14.763157894736844,19.515116376693157,19.515116376693157,-14.763157894736844,-14.763157894736844,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,local_peak,trimmed_gap15,guarded_fusion_gap15,38,0,0,13.852631578947364,13.852631578947364,11.52369831324345,11.52369831324345,-4.763157894736841,-4.763157894736841,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,offline_ridge,trimmed_gap15,guarded_fusion_gap15,38,0,0,14.763157894736844,14.763157894736844,19.515116376693157,19.515116376693157,-14.763157894736844,-14.763157894736844,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,local_peak,bounded_tracking_gap10,bounded_tracking_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,offline_ridge,bounded_tracking_gap10,bounded_tracking_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,local_peak,bounded_tracking_gap10,guarded_fusion_gap10,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap10,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,local_peak,bounded_tracking_gap10,guarded_fusion_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,local_peak,bounded_tracking_gap15,guarded_fusion_gap10,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap10,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,local_peak,bounded_tracking_gap15,guarded_fusion_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,local_peak,guarded_fusion_gap10,guarded_fusion_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,chrom,offline_ridge,guarded_fusion_gap10,guarded_fusion_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
