case,branch,system,role,window_index,time_s,actual_window_start_s,actual_window_end_s,prediction_bpm,reference_bpm,reference_eligible,valid_output,paired_valid,all12_common_output,primary10_common_output,error_bpm,status
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,109,114.114,109.10900000000001,119.119,71.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,110,115.11500000000001,110.11,120.12,71.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,111,116.116,111.111,121.121,73.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,112,117.117,112.11200000000001,122.122,76.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,113,118.11800000000001,113.113,123.123,78.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,114,119.119,114.114,124.124,78.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,115,120.12,115.11500000000001,125.125,77.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,116,121.121,116.116,126.126,75.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,117,122.122,117.117,127.127,74.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,118,123.123,118.11800000000001,128.12800000000001,75.0,,False,True,False,False,False,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,119,124.124,119.119,129.129,77.0,,False,True,False,False,False,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,120,125.125,120.12,130.13,79.0,,False,True,False,False,False,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,121,126.126,121.121,131.131,80.0,,False,True,False,False,False,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,122,127.127,122.122,132.132,79.0,,False,True,False,False,False,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,123,128.12800000000001,123.123,133.133,78.0,,False,True,False,False,False,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,124,129.129,124.124,134.13400000000001,119.0,,False,True,False,False,False,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,125,130.13,125.125,135.135,119.0,,False,True,False,False,False,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,126,131.131,126.126,136.136,119.0,,False,True,False,False,False,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,127,132.132,127.127,137.137,72.0,,False,True,False,False,False,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,128,133.133,128.12800000000001,138.138,71.0,,False,True,False,False,False,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,129,134.13400000000001,129.129,139.139,70.0,,False,True,False,False,False,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,130,135.135,130.13,140.14000000000001,70.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,131,136.136,131.131,141.141,70.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,132,137.137,132.132,142.142,70.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,133,138.138,133.133,143.143,69.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,134,139.139,134.13400000000001,144.144,68.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,135,140.14000000000001,135.135,145.145,68.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,136,141.141,136.136,146.14600000000002,67.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,137,142.142,137.137,147.147,67.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,138,143.143,138.138,148.148,67.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,139,144.144,139.139,149.149,66.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,140,145.145,140.14000000000001,150.15,65.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,141,146.14600000000002,141.141,151.151,64.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,142,147.147,142.142,152.15200000000002,64.0,,False,True,False,True,True,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,143,148.148,143.143,153.153,64.0,,False,True,False,False,False,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,144,149.149,144.144,154.154,65.0,,False,True,False,False,False,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,145,150.15,145.145,155.155,66.0,,False,True,False,False,False,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,146,151.151,146.14600000000002,156.156,68.0,,False,True,False,False,False,,candidate_only
kaggle_full,trimmed_gap15/fusion/local_peak,trimmed_gap15/fusion,baseline,147,152.15200000000002,147.147,157.157,69.0,,False,True,False,False,False,,candidate_only
